financial_type,symbol,security_name,sedol,price,quantity,realised_pl,market_value,fund_name,date,hash_uid,isin
Government Bond,FR0013519253,FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,BMY72S2,113.77,1489.94029886362,19.397928334092224,169510.50780171403,Leeder,2023-01-31,2485307536236803246,
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.06,27309.640878465943,189.96133957553133,2951079.79332703,Leeder,2023-01-31,2485307536236803246,
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,BM97LJ1,97.55,48407.08989575124,1655.0146343276997,4722111.619330534,Leeder,2023-01-31,2485307536236803246,
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,BLP563,124.08,2828.977182206837,-63.27785573694882,351019.4887682243,Leeder,2023-01-31,2485307536236803246,
CASH,USDCURR,CASH,,,,,184256551.83407933,Leeder,2023-01-31,2485307536236803246,
Equities,AVGO,Broadcom Inc.,,586.92,140084.80271591345,56563.546289465856,82218572.41002391,Leeder,2023-02-28,6292493474308900321,
Equities,IP,International Paper,,35.39,172012.14812642417,-30026.97160950208,6087509.922194151,Leeder,2023-02-28,6292493474308900321,
Equities,MS,Morgan Stanley,,94.79,168936.0589145176,1705.5004470343151,16013449.024507124,Leeder,2023-02-28,6292493474308900321,
Equities,APD,Air Products and Chemicals,,282.5,143374.57640050622,607020.6740462596,40503317.83314301,Leeder,2023-02-28,6292493474308900321,
Equities,PRU,Prudential Financial,,97.15,223899.68882042964,-113973.28145145744,21751854.76890474,Leeder,2023-02-28,6292493474308900321,
Equities,SHW,Sherwin-Williams,,220.27,136887.4043288724,-269705.0333701695,30152188.551520724,Leeder,2023-02-28,6292493474308900321,
Equities,CHTR,Charter Communications,,367.61,220528.6871678921,-809517.1498638556,81068550.68978882,Leeder,2023-02-28,6292493474308900321,
Equities,KEY,KeyCorp,,17.92,161041.20861737063,5511.469261521839,2885858.458423282,Leeder,2023-02-28,6292493474308900321,
Equities,KR,Kroger,,42.66,153447.90997922348,-385.9926807726177,6546087.839713673,Leeder,2023-02-28,6292493474308900321,
Equities,TSN,Tyson Foods,,58.7,224588.44625195328,-331893.8623367888,13183341.79498966,Leeder,2023-02-28,6292493474308900321,
Equities,TRMB,Trimble Inc.,,52.06,165894.3952793384,-117012.53529626556,8636462.218242358,Leeder,2023-02-28,6292493474308900321,
Equities,INTC,Intel,,24.74,118959.30166019786,-49383.8340711522,2943053.1230732948,Leeder,2023-02-28,6292493474308900321,
Equities,EMR,Emerson Electric,,81.74,183747.00757618935,-69582.03303832127,15019480.39927772,Leeder,2023-02-28,6292493474308900321,
Equities,OXY,Occidental Petroleum,,58.22,211515.41545540065,11735.408619679887,12314427.487813424,Leeder,2023-02-28,6292493474308900321,
Equities,BBY,Best Buy,,81.15,9077.53278904922,-3508.031841044163,736641.7858313442,Leeder,2023-02-28,6292493474308900321,
Equities,PPL,PPL Corporation,,26.59,120369.02902718289,40502.5516591467,3200612.481832793,Leeder,2023-02-28,6292493474308900321,
Equities,PAYX,Paychex,,108.7,68401.48985011577,62743.93319478161,7435241.946707585,Leeder,2023-02-28,6292493474308900321,
Equities,VLO,Valero Energy,,129.49,110808.55457604426,66947.66495865604,14348599.732051972,Leeder,2023-02-28,6292493474308900321,
Equities,C,Citigroup,,49.57,85875.7486656014,-16686.86391007222,4256860.861353861,Leeder,2023-02-28,6292493474308900321,
Equities,FTV,Fortive,,66.59,62832.82495183123,-2180.798811433585,4184037.813542442,Leeder,2023-02-28,6292493474308900321,
Equities,ILMN,Illumina,,199.2,23374.96659787135,-5335.964392739788,4656293.346295972,Leeder,2023-02-28,6292493474308900321,
Equities,IT,Gartner,,327.81,76932.9674197421,2010.9249834159327,25219396.049865656,Leeder,2023-02-28,6292493474308900321,
Equities,HOLX,Hologic,,79.64,91847.43870857256,-8893.732995588789,7314730.018750718,Leeder,2023-02-28,6292493474308900321,
Equities,WST,West Pharmaceutical Services,,316.71,145911.57747399423,810377.7892820351,46211655.70178871,Leeder,2023-02-28,6292493474308900321,
Equities,ALL,Allstate,,127.72,131797.99263802794,-21061.51866239839,16833239.619728927,Leeder,2023-02-28,6292493474308900321,
Equities,AZO,AutoZone,,2486.54,129219.84480378484,308376.45581692754,321310312.8984031,Leeder,2023-02-28,6292493474308900321,
Equities,CHD,Church & Dwight,,83.31,43176.80422842029,-9639.735243270394,3597059.5602696943,Leeder,2023-02-28,6292493474308900321,
Equities,MGM,MGM Resorts,,43.01,209025.5446357655,17654.747196327757,8990188.674784273,Leeder,2023-02-28,6292493474308900321,
Equities,CFG,Citizens Financial Group,,40.62,159945.81955216988,606.4639100135732,6496999.19020914,Leeder,2023-02-28,6292493474308900321,
Equities,RHI,Robert Half,,79.54,122818.65470831054,-21180.549192215567,9768995.79549902,Leeder,2023-02-28,6292493474308900321,
Equities,GOOG,Alphabet Inc. (Class C),,90.3,116426.80869794794,10307.165210355106,10513340.8254247,Leeder,2023-02-28,6292493474308900321,
Equities,EQT,EQT,,32.91,110124.46918707648,14935.1922073939,3624196.280946686,Leeder,2023-02-28,6292493474308900321,
Equities,REGN,Regeneron,,760.42,117923.0918007046,17621.59208731314,89671077.46709178,Leeder,2023-02-28,6292493474308900321,
Equities,ABC,AmerisourceBergen,,154.71,176850.99079808884,18563.64799445716,27360616.786372326,Leeder,2023-02-28,6292493474308900321,
Equities,MA,Mastercard,,354.22,108658.75927508004,-242350.330760996,38489105.71041886,Leeder,2023-02-28,6292493474308900321,
Equities,CDW,CDW,,201.14,56372.04582235507,-3085.5808352041963,11338673.296708498,Leeder,2023-02-28,6292493474308900321,
Equities,WRK,WestRock,,30.84,125509.7512204829,-5976.476837449059,3870720.727639693,Leeder,2023-02-28,6292493474308900321,
Equities,SEDG,SolarEdge,,317.92,183866.5135068286,3264.458590849149,58454841.97409096,Leeder,2023-02-28,6292493474308900321,
Equities,BA,Boeing,,201.55,81669.27105215461,171601.27476990005,16460441.580561765,Leeder,2023-02-28,6292493474308900321,
Equities,ODFL,Old Dominion,,338.83,134102.53910294746,-63765.34825284756,45437963.32425168,Leeder,2023-02-28,6292493474308900321,
Equities,LNC,Lincoln Financial,,30.5,15288.480590275469,-8898.372251881025,466298.6580034018,Leeder,2023-02-28,6292493474308900321,
Equities,PCAR,Paccar,,71.72,119188.23174543474,-3694.2086386121928,8548179.98078258,Leeder,2023-02-28,6292493474308900321,
Equities,LMT,Lockheed Martin,,471.08,53687.91639118706,23527.42272337847,25291303.6535604,Leeder,2023-02-28,6292493474308900321,
Equities,XEL,Xcel Energy,,63.53,44815.1338180067,-9588.52719788834,2847105.451457966,Leeder,2023-02-28,6292493474308900321,
Equities,AAP,Advance Auto Parts,,142.66,15498.722505288932,-14204.021645685592,2211047.752604519,Leeder,2023-02-28,6292493474308900321,
Equities,VRSK,Verisk,,170.52,8378.529650166245,6540.859578196668,1428706.8759463483,Leeder,2023-02-28,6292493474308900321,
Equities,WTW,Willis Towers Watson,,232.66,124926.97538588416,-222444.36395741315,29065510.09327981,Leeder,2023-02-28,6292493474308900321,
Equities,CRM,Salesforce,,163.61,43150.65718323928,20069.91451446441,7059879.02174978,Leeder,2023-02-28,6292493474308900321,
Equities,DOV,Dover Corporation,,149.35,175647.48902883244,-9573.949605457805,26232952.48645612,Leeder,2023-02-28,6292493474308900321,
Equities,FSLR,First Solar,,169.14,156732.27393033053,-58820.15513879369,26509696.812576104,Leeder,2023-02-28,6292493474308900321,
Equities,MTB,M&T Bank,,152.36,3325.51071186211,96.14571785995918,506674.8120593112,Leeder,2023-02-28,6292493474308900321,
Equities,COST,Costco,,482.26,55285.18118567727,71650.29709840294,26661831.47860472,Leeder,2023-02-28,6292493474308900321,
Equities,PARA,Paramount Global,,21.1,92057.92652056264,-7909.30084280658,1942422.249583872,Leeder,2023-02-28,6292493474308900321,
Equities,HCA,HCA Healthcare,,242.35,95963.75409725725,18903.084180987167,23256815.805470288,Leeder,2023-02-28,6292493474308900321,
Equities,FICO,Fair Isaac,,677.39,212101.22401937767,-480400.5627329718,143675248.13848624,Leeder,2023-02-28,6292493474308900321,
Equities,TPR,"Tapestry, Inc.",,42.91,70241.94675448706,31587.532181948256,3014081.93523504,Leeder,2023-02-28,6292493474308900321,
Equities,EIX,Edison International,,64.81,42120.18491986724,-11642.828407980633,2729809.1846565963,Leeder,2023-02-28,6292493474308900321,
Equities,MSFT,Microsoft,,248.35,120674.4330721498,2882.3060011949706,29969495.453468405,Leeder,2023-02-28,6292493474308900321,
Equities,MSCI,MSCI,,519.32,123883.3066514333,-100476.20951528224,64335078.81022235,Leeder,2023-02-28,6292493474308900321,
Equities,EG,Everest Re,,380.41,51025.9176879152,342933.82512718125,19410769.347659823,Leeder,2023-02-28,6292493474308900321,
Equities,EXR,Extra Space Storage,,160.08,184567.7297185012,-273824.6765646057,29545602.173337672,Leeder,2023-02-28,6292493474308900321,
Equities,TJX,TJX Companies,,75.98,86905.15537540807,40561.00137049018,6603053.705423505,Leeder,2023-02-28,6292493474308900321,
Equities,J,Jacobs Solutions,,118.98,97165.69851899504,50615.92546222452,11560774.809790032,Leeder,2023-02-28,6292493474308900321,
Equities,WEC,WEC Energy Group,,87.15,121731.29827767948,18918.083896562268,10608882.644899769,Leeder,2023-02-28,6292493474308900321,
Equities,NI,NiSource,,26.94,81383.04697136434,1260.5785558137843,2192459.2854085555,Leeder,2023-02-28,6292493474308900321,
Equities,IR,Ingersoll Rand,,58.03,151953.02029266773,-29491.112918043324,8817833.767583508,Leeder,2023-02-28,6292493474308900321,
Government Bond,AU0000018442,AUSTRALIAN GOVERNMENT 2.8% 05/21/2041 REGS,BF5J6P3,106.98,12860.642175651945,8.76921459158469,1375831.499951245,Leeder,2023-02-28,6292493474308900321,
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.57,7848.69962404063,17.45604814223473,962015.11291866,Leeder,2023-02-28,6292493474308900321,
Government Bond,AU000XCLWAV1,AUSTRALIAN GOVERNMENT 0.8% 11/21/2027 REGS,BF00GK6,119.02,3149.473500266345,7.737750299452102,374850.3360017004,Leeder,2023-02-28,6292493474308900321,
Government Bond,US912810PS15,TSY INFL IX N/B 2.375% 01/15/2027,BYQLTT6,165.87,5034.209403848968,54.06276329983485,835024.3138164283,Leeder,2023-02-28,6292493474308900321,
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,217.7,4844.785623783964,-13.50583554878938,1054709.830297769,Leeder,2023-02-28,6292493474308900321,
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.69,14832.333442931851,-3.8957538086283856,1790114.3232274451,Leeder,2023-02-28,6292493474308900321,
Government Bond,GB00BYZW3J87,UNITED KINGDOM I/L GILT 0.125% 11/22/2036 REGS,BYZW3J8,182.92,5474.608477883044,-82.03749781717153,1001415.3827743664,Leeder,2023-02-28,6292493474308900321,
Government Bond,US912810PZ57,TSY INFL IX N/B 2.5% 01/15/2029,BYQLTV8,164.78,4406.815562831256,-7.326657754862328,726155.0684433344,Leeder,2023-02-28,6292493474308900321,
Government Bond,JP1400131L54,JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,BMC2Z46,92.68,1228232.5816582728,650.1533629469072,113832595.66808872,Leeder,2023-02-28,6292493474308900321,
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,135.04,4994.496564725218,28.49743593525844,674456.8161004934,Leeder,2023-02-28,6292493474308900321,
Government Bond,JP1201501E99,JAPAN (20 YEAR ISSUE) 1.4 % 09/20/2034 ,BQWJS35,114.96,7281592.681694627,-108728.3740290188,837091894.6876142,Leeder,2023-02-28,6292493474308900321,
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,BMBL1F7,88.06,5394.050454698448,2.331002357211307,475000.0830407454,Leeder,2023-02-28,6292493474308900321,
Government Bond,GB00B24FFM16,UNITED KINGDOM I/L GILT 0.75% 11/22/2047 REGS,B24FFM1,318.15,4779.851103357012,-141.71847571134157,1520709.6285330332,Leeder,2023-02-28,6292493474308900321,
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,146.76,10183.006842019431,-42.60930697996224,1494458.084134772,Leeder,2023-02-28,6292493474308900321,
Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,BDX8CX8,366.36,3668.419059407192,-5.727888832624957,1343962.0066044189,Leeder,2023-02-28,6292493474308900321,
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,231.93,2014.0561196764263,-52.64099645349311,467120.0358365536,Leeder,2023-02-28,6292493474308900321,
Government Bond,FR0013519253,FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,BMY72S2,113.87,1488.1462708096,0.8970140270102768,169455.21585708915,Leeder,2023-02-28,6292493474308900321,
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.08,26513.638106096863,79.60027723694873,2865594.0065069487,Leeder,2023-02-28,6292493474308900321,
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,BM97LJ1,97.58,46932.25349486511,221.22546013292816,4579649.296028937,Leeder,2023-02-28,6292493474308900321,
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,BLP563,124.18,2798.4123487225925,15.282416742125696,347506.84546437155,Leeder,2023-02-28,6292493474308900321,
CASH,USDCURR,CASH,,,,,123342250.8588634,Leeder,2023-02-28,6292493474308900321,
Equities,AVGO,Broadcom Inc.,,638.14,142211.81156371048,-544726.9659208191,90751045.4312662,Leeder,2023-03-31,14931299390470214035,
Equities,IP,International Paper,,35.07,174410.1354424608,3836.7797056586905,6116563.4499671,Leeder,2023-03-31,14931299390470214035,
Equities,MS,Morgan Stanley,,86.25,167155.6828381014,-76022.05846297192,14417177.644786246,Leeder,2023-03-31,14931299390470214035,
Equities,APD,Air Products and Chemicals,,285.5,142679.75351022583,10422.34335420595,40735069.62716948,Leeder,2023-03-31,14931299390470214035,
Equities,PRU,Prudential Financial,,80.38,230758.41122374215,575103.8735177567,18548361.094164398,Leeder,2023-03-31,14931299390470214035,
Equities,SHW,Sherwin-Williams,,223.68,142414.43067244862,-94235.79915797387,31855259.852813307,Leeder,2023-03-31,14931299390470214035,
Equities,CHTR,Charter Communications,,357.61,222208.8192435046,84006.60378062457,79464095.84966968,Leeder,2023-03-31,14931299390470214035,
Equities,KEY,KeyCorp,,12.27,153843.39428329366,-203338.25493767465,1887658.4478560127,Leeder,2023-03-31,14931299390470214035,
Equities,KR,Kroger,,48.82,162797.15892744216,-287956.86760513583,7947757.298837726,Leeder,2023-03-31,14931299390470214035,
Equities,TSN,Tyson Foods,,58.78,227444.45766978143,-1142.404567131236,13369185.221829752,Leeder,2023-03-31,14931299390470214035,
Equities,TRMB,Trimble Inc.,,52.42,164982.60929001684,1641.2147807788135,8648388.378982684,Leeder,2023-03-31,14931299390470214035,
Equities,INTC,Intel,,32.42,120248.53950863716,-49506.73338006907,3898457.650870017,Leeder,2023-03-31,14931299390470214035,
Equities,EMR,Emerson Electric,,86.12,182345.8866033862,30684.54930438967,15703627.75428362,Leeder,2023-03-31,14931299390470214035,
Equities,OXY,Occidental Petroleum,,62.24,210104.0487752381,28368.47027126667,13076875.99577082,Leeder,2023-03-31,14931299390470214035,
Equities,BBY,Best Buy,,77.34,8934.174851677466,-2730.968706931896,690969.0830287352,Leeder,2023-03-31,14931299390470214035,
Equities,PPL,PPL Corporation,,27.54,120272.6374123463,457.860170473768,3312308.434336017,Leeder,2023-03-31,14931299390470214035,
Equities,PAYX,Paychex,,112.82,67843.63157581494,11491.880450597111,7654118.514383442,Leeder,2023-03-31,14931299390470214035,
Equities,VLO,Valero Energy,,137.22,112910.97372617893,-81258.50015270383,15493643.81470627,Leeder,2023-03-31,14931299390470214035,
Equities,C,Citigroup,,45.85,88386.6846595673,46703.409487765806,4052529.491641161,Leeder,2023-03-31,14931299390470214035,
Equities,FTV,Fortive,,68.1,61953.74326040066,6637.066770300754,4219049.916033285,Leeder,2023-03-31,14931299390470214035,
Equities,ILMN,Illumina,,232.55,22493.67183365117,146955.90193371568,5230903.384915579,Leeder,2023-03-31,14931299390470214035,
Equities,IT,Gartner,,325.77,78498.10167595345,15964.369413355556,25572326.582975358,Leeder,2023-03-31,14931299390470214035,
Equities,HOLX,Hologic,,80.7,90378.61410153891,7784.770417278265,7293554.15799419,Leeder,2023-03-31,14931299390470214035,
Equities,WST,West Pharmaceutical Services,,346.12,148977.9947381536,-450916.6586946353,51564263.53876972,Leeder,2023-03-31,14931299390470214035,
Equities,ALL,Allstate,,109.9,126332.85036690209,-486944.17635731294,13883980.25532254,Leeder,2023-03-31,14931299390470214035,
Equities,AZO,AutoZone,,2458.15,133191.98259850903,563844.9599611067,327405872.024525,Leeder,2023-03-31,14931299390470214035,
Equities,CHD,Church & Dwight,,87.91,44006.54259320832,-19083.98239012476,3868615.159368944,Leeder,2023-03-31,14931299390470214035,
Equities,MGM,MGM Resorts,,44.42,211253.2073126606,-15705.02187211059,9383867.468828384,Leeder,2023-03-31,14931299390470214035,
Equities,CFG,Citizens Financial Group,,29.54,155865.24119075455,-226064.04122240943,4604259.224774889,Leeder,2023-03-31,14931299390470214035,
Equities,RHI,Robert Half,,79.5,127316.27434208008,899.523926754366,10121643.810195366,Leeder,2023-03-31,14931299390470214035,
Equities,GOOG,Alphabet Inc. (Class C),,104.0,119693.79592937356,-223788.62535265385,12448154.776654849,Leeder,2023-03-31,14931299390470214035,
Equities,EQT,EQT,,31.65,114248.9811416486,25984.425313804582,3615980.253133178,Leeder,2023-03-31,14931299390470214035,
Equities,REGN,Regeneron,,821.67,121152.21089773012,-988917.7234640676,99547137.1283379,Leeder,2023-03-31,14931299390470214035,
Equities,ABC,AmerisourceBergen,,159.23,179223.97858816868,-53629.52405580429,28537834.110594098,Leeder,2023-03-31,14931299390470214035,
Equities,MA,Mastercard,,362.32,110910.35592436657,-91189.664296104,40185040.1585165,Leeder,2023-03-31,14931299390470214035,
Equities,CDW,CDW,,193.66,55324.1968393016,-39189.55196619948,10714083.959899148,Leeder,2023-03-31,14931299390470214035,
Equities,WRK,WestRock,,29.93,121946.54009788432,-16212.610607823508,3649859.945129677,Leeder,2023-03-31,14931299390470214035,
Equities,SEDG,SolarEdge,,303.95,181894.2558229869,-137762.1992163441,55286759.05739686,Leeder,2023-03-31,14931299390470214035,
Equities,BA,Boeing,,212.43,80126.84128345153,83908.17941744739,17021344.89384361,Leeder,2023-03-31,14931299390470214035,
Equities,ODFL,Old Dominion,,340.41,129734.50717585871,34507.452224001834,44162923.58773407,Leeder,2023-03-31,14931299390470214035,
Equities,LNC,Lincoln Financial,,21.6,15307.168760498887,831.6235749421293,330634.845226776,Leeder,2023-03-31,14931299390470214035,
Equities,PCAR,Paccar,,72.72,118923.15480463412,1325.384704003009,8648091.817392994,Leeder,2023-03-31,14931299390470214035,
Equities,LMT,Lockheed Martin,,469.56,54348.5596017167,5020.88840002521,25519909.646582093,Leeder,2023-03-31,14931299390470214035,
Equities,XEL,Xcel Energy,,66.88,46280.26997039098,-24541.030552436627,3095224.4556197487,Leeder,2023-03-31,14931299390470214035,
Equities,AAP,Advance Auto Parts,,119.68,16018.876576507431,59765.70278300546,1917139.1486764092,Leeder,2023-03-31,14931299390470214035,
Equities,VRSK,Verisk,,191.56,8285.088799049148,9829.977537518567,1587091.610345855,Leeder,2023-03-31,14931299390470214035,
Equities,WTW,Willis Towers Watson,,231.54,123374.38187548064,-8694.523658259726,28566104.379448783,Leeder,2023-03-31,14931299390470214035,
Equities,CRM,Salesforce,,199.78,41509.70469256888,296766.2579377425,8292808.80348141,Leeder,2023-03-31,14931299390470214035,
Equities,DOV,Dover Corporation,,151.38,176147.80741060327,-5078.231574973898,26665255.08581712,Leeder,2023-03-31,14931299390470214035,
Equities,FSLR,First Solar,,217.5,159065.83623849167,-564255.3661133641,34596819.38187194,Leeder,2023-03-31,14931299390470214035,
Equities,MTB,M&T Bank,,118.33,3236.659937641994,-15117.95923355272,382993.9704211772,Leeder,2023-03-31,14931299390470214035,
Equities,COST,Costco,,494.9,54259.62686183771,64815.033266660255,26853089.33392348,Leeder,2023-03-31,14931299390470214035,
Equities,PARA,Paramount Global,,22.24,93711.82958533525,-9427.2474692037,2084151.0899778556,Leeder,2023-03-31,14931299390470214035,
Equities,HCA,HCA Healthcare,,263.12,94412.63596871344,161083.61764927118,24841852.776087884,Leeder,2023-03-31,14931299390470214035,
Equities,FICO,Fair Isaac,,702.69,201234.87269104825,1374593.4430336847,141405732.69127268,Leeder,2023-03-31,14931299390470214035,
Equities,TPR,"Tapestry, Inc.",,42.81,69925.23144859543,-158.35765294580605,2993499.1583143706,Leeder,2023-03-31,14931299390470214035,
Equities,EIX,Edison International,,69.84,42554.93077453836,-10933.8582449785,2972036.365293759,Leeder,2023-03-31,14931299390470214035,
Equities,MSFT,Microsoft,,287.06,117747.27546241847,566551.3553634981,33800532.894241855,Leeder,2023-03-31,14931299390470214035,
Equities,MSCI,MSCI,,556.66,125331.63984374829,-270403.80700520653,69767110.63542092,Leeder,2023-03-31,14931299390470214035,
Equities,EG,Everest Re,,356.34,52924.89807272298,228542.28931161668,18859258.179234102,Leeder,2023-03-31,14931299390470214035,
Equities,EXR,Extra Space Storage,,160.05,183571.4371348799,-149.44388754305632,29380608.51343753,Leeder,2023-03-31,14931299390470214035,
Equities,TJX,TJX Companies,,77.73,85484.36264447497,12431.936395664616,6644699.508355039,Leeder,2023-03-31,14931299390470214035,
Equities,J,Jacobs Solutions,,117.0,95151.802280445,-19937.572761645668,11132760.866812063,Leeder,2023-03-31,14931299390470214035,
Equities,WEC,WEC Energy Group,,93.17,126071.37991509197,-130636.457286116,11746070.46668912,Leeder,2023-03-31,14931299390470214035,
Equities,NI,NiSource,,27.47,80301.75599949002,2865.421075466948,2205889.237305991,Leeder,2023-03-31,14931299390470214035,
Equities,IR,Ingersoll Rand,,58.14,152440.87989428962,-268.32278089204056,8862912.757054,Leeder,2023-03-31,14931299390470214035,
Government Bond,AU0000018442,AUSTRALIAN GOVERNMENT 2.8% 05/21/2041 REGS,BF5J6P3,107.07,12877.657069635608,-7.656702292646478,1378810.7424458845,Leeder,2023-03-31,14931299390470214035,
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.11,7827.215257096341,-49.414043971865375,955781.2550440342,Leeder,2023-03-31,14931299390470214035,
Government Bond,AU000XCLWAV1,AUSTRALIAN GOVERNMENT 0.8% 11/21/2027 REGS,BF00GK6,119.08,3245.994294022592,-28.95623812687514,386533.0005322102,Leeder,2023-03-31,14931299390470214035,
Government Bond,US912810PS15,TSY INFL IX N/B 2.375% 01/15/2027,BYQLTT6,165.68,4997.208273073435,-35.15107423675598,827937.4666828067,Leeder,2023-03-31,14931299390470214035,
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,217.39,4822.52325749475,-34.50666774828163,1048368.3309467838,Leeder,2023-03-31,14931299390470214035,
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.57,14716.95919552244,-69.22454844564898,1774423.7702041406,Leeder,2023-03-31,14931299390470214035,
Government Bond,GB00BYZW3J87,UNITED KINGDOM I/L GILT 0.125% 11/22/2036 REGS,BYZW3J8,182.58,5422.909888877191,-87.88760130994388,990114.8875111976,Leeder,2023-03-31,14931299390470214035,
Government Bond,US912810PZ57,TSY INFL IX N/B 2.5% 01/15/2029,BYQLTV8,164.61,4437.023936343604,25.6771174854895,730378.5101615207,Leeder,2023-03-31,14931299390470214035,
Government Bond,JP1400131L54,JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,BMC2Z46,92.65,1217458.6116437265,-1616.0955021820062,112797540.36879128,Leeder,2023-03-31,14931299390470214035,
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,134.85,5072.030129161684,73.65688621464172,683963.2629174531,Leeder,2023-03-31,14931299390470214035,
Government Bond,JP1201501E99,JAPAN (20 YEAR ISSUE) 1.4 % 09/20/2034 ,BQWJS35,114.9,7096932.689081397,-55397.99778397107,815437565.9754525,Leeder,2023-03-31,14931299390470214035,
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,BMBL1F7,87.93,5518.370580416367,80.80808171664447,485230.3251360112,Leeder,2023-03-31,14931299390470214035,
Government Bond,GB00B24FFM16,UNITED KINGDOM I/L GILT 0.75% 11/22/2047 REGS,B24FFM1,317.71,4861.090993892153,178.72775917728632,1544417.219669476,Leeder,2023-03-31,14931299390470214035,
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,146.55,10230.350516441598,49.71085814326877,1499257.8681845164,Leeder,2023-03-31,14931299390470214035,
Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,BDX8CX8,365.83,3765.7197350895967,257.8467905584146,1377613.2506878271,Leeder,2023-03-31,14931299390470214035,
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,231.73,1943.6977969945212,-70.35832268190083,450413.0904975404,Leeder,2023-03-31,14931299390470214035,
Government Bond,FR0013519253,FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,BMY72S2,113.81,1476.48508845847,-3.498354705339076,168038.7679174585,Leeder,2023-03-31,14931299390470214035,
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.09,26308.566205418727,10.253595033897495,2843692.92114371,Leeder,2023-03-31,14931299390470214035,
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,BM97LJ1,97.54,47352.2716284508,84.00362671712139,4618740.574639091,Leeder,2023-03-31,14931299390470214035,
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,BLP563,123.85,2812.829723007613,23.788667570285128,348368.9611944929,Leeder,2023-03-31,14931299390470214035,
CASH,USDCURR,CASH,,,,,155974484.50736597,Leeder,2023-03-31,14931299390470214035,
Equities,AVGO,Broadcom Inc.,,623.18,140212.42324678125,-149554.24610630632,87377577.91892913,Leeder,2023-04-30,726961943131204962,
Equities,IP,International Paper,,32.2,171195.4423013972,-46130.84657426256,5512493.24210499,Leeder,2023-04-30,726961943131204962,
Equities,MS,Morgan Stanley,,89.15,168769.66862700207,-23402.79393905972,15045815.958097236,Leeder,2023-04-30,726961943131204962,
Equities,APD,Air Products and Chemicals,,292.61,144764.22218106693,-74102.86124840134,42359459.052402,Leeder,2023-04-30,726961943131204962,
Equities,PRU,Prudential Financial,,84.52,231168.56738075093,-8490.232450081168,19538367.315021068,Leeder,2023-04-30,726961943131204962,
Equities,SHW,Sherwin-Williams,,236.38,138868.26840689595,225181.3038625946,32825681.286022063,Leeder,2023-04-30,726961943131204962,
Equities,CHTR,Charter Communications,,368.7,232743.701447345,-584159.2182029512,85812602.72363609,Leeder,2023-04-30,726961943131204962,
Equities,KEY,KeyCorp,,11.03,159079.60646918262,32464.515552511504,1754648.059355084,Leeder,2023-04-30,726961943131204962,
Equities,KR,Kroger,,48.09,155172.2215449694,-27831.021446025206,7462232.134097579,Leeder,2023-04-30,726961943131204962,
